,Unnamed: 0,Text#,Type,Issued,Title,Language,Authors,Subjects,LoCC,Bookshelves,locc_,book_url
749,4586,4627,Text,2003-11-01,The Lights and Shadows of Real Life,en,"Arthur, T. S. (Timothy Shay), 1809-1885",Conduct of life -- Fiction; Temperance -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/2/4627/4627.txt
750,4587,4628,Text,2003-11-01,"The Iron Rule; Or, Tyranny in the Household",en,"Arthur, T. S. (Timothy Shay), 1809-1885",Didactic fiction; Family life -- Fiction; Marriage -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/2/4628/4628.txt
751,4588,4629,Text,2003-11-01,Home Scenes and Home Influence; a series of tales and sketches,en,"Arthur, T. S. (Timothy Shay), 1809-1885",Didactic fiction; Domestic fiction; Family life -- Fiction; Marriage -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/2/4629/4629.txt
752,4589,4630,Text,2003-11-01,The Home Mission,en,"Arthur, T. S. (Timothy Shay), 1809-1885",Didactic fiction; Family life -- Fiction; Marriage -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/3/4630/4630.txt
753,4590,4631,Text,2003-11-01,"The Hand but Not the Heart; Or, The Life-Trials of Jessie Loring",en,"Arthur, T. S. (Timothy Shay), 1809-1885",Man-woman relationships -- Fiction; Women -- Conduct of life -- Fiction; Married women -- Conduct of life -- Fiction; Marriage -- Religious aspects -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/3/4631/4631.txt
754,4591,4632,Text,2003-11-01,The Good Time Coming,en,"Arthur, T. S. (Timothy Shay), 1809-1885",Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/3/4632/4632.txt
755,4592,4633,Text,2003-11-01,Philip Steele of the Royal Northwest Mounted Police,en,"Curwood, James Oliver, 1878-1927","Western stories; Royal Canadian Mounted Police -- Fiction; Northwest, Canadian -- Fiction; Mounted police -- Fiction",PS,Canada,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/3/4633/4633.txt
756,4593,4634,Text,2006-04-13,Uncle William: The Man Who Was Shif'less,en,"Lee, Jennette, 1860-1951",Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/3/4634/4634-0.txt
757,4594,4635,Text,2003-11-01,"Tom Swift and His Great Searchlight; or, on the border for Uncle Sam",en,"Appleton, Victor","Adventure and adventurers -- Juvenile fiction; Swift, Tom (Fictitious character) -- Juvenile fiction; Inventions -- Juvenile fiction; Searchlights -- Juvenile fiction",PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/3/4635/4635.txt
758,4596,4637,Text,2003-11-01,Angel Island,en,"Gillmore, Inez Haynes, 1873-1970",Fantasy fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/3/4637/4637.txt
759,4604,4645,Text,2004-10-23,The Landlord at Lion's Head — Complete,en,"Howells, William Dean, 1837-1920",Artists -- Fiction; Massachusetts -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/4/4645/4645-0.txt
760,4605,4646,Text,2004-10-23,Their Silver Wedding Journey — Complete,en,"Howells, William Dean, 1837-1920",Americans -- Europe -- Fiction; Transatlantic voyages -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/4/4646/4646.txt
761,4619,4660,Text,2003-11-01,Timothy Crump's Ward: A Story of American Life,en,"Alger, Horatio, Jr., 1832-1899",Detective and mystery stories; Conduct of life -- Fiction; Foundlings -- Fiction; Kidnapping -- Fiction; Counterfeits and counterfeiting -- Fiction; New York (N.Y.) -- History -- 1775-1865 -- Fiction; Philadelphia (Pa.) -- History -- 19th century -- Fiction,PZ; PS,Children's Fiction,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/6/4660/4660.txt
762,4628,4669,Text,2003-11-01,"Town and Country; Or, Life at Home and Abroad, Without and Within Us",en,"Adams, John S. (John Stowell), -1893","United States -- Social life and customs -- Fiction; Short stories, American; American poetry -- 19th century; United States -- Social life and customs -- Poetry",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/6/4669/4669.txt
763,4629,4670,Text,2003-11-01,Lightfoot the Deer,en,"Burgess, Thornton W. (Thornton Waldo), 1874-1965",Deer -- Fiction; Forest animals -- Fiction,PZ; PS,Children's Literature,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/7/4670/4670.txt
764,4633,4674,Text,2003-11-01,Tennessee's Partner,en,"Harte, Bret, 1836-1902",Western stories; California -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/7/4674/4674.txt
765,4634,4675,Text,2003-11-01,"The Sea-Witch; Or, The African Quadroon: A Story of the Slave Coast",en,"Ballou, Maturin M. (Maturin Murray), 1820-1895",Slave trade -- Africa -- Fiction,PS,Africa,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/7/4675/4675.txt
766,4635,4676,Text,2003-11-01,Outpost,en,"Austin, Jane G. (Jane Goodwin), 1831-1894",Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/7/4676/4676.txt
767,4636,4677,Text,2003-11-01,"Our World; Or, the Slaveholder's Daughter",en,"Adams, F. Colburn (Francis Colburn), 1850-1891",Slaveholders -- Fiction; African Americans -- Fiction,PS,Slavery,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/7/4677/4677.txt
768,4639,4680,Text,2003-11-01,"Manuel Pereira; Or, The Sovereign Rule of South Carolina",en,"Adams, F. Colburn (Francis Colburn), 1850-1891","Biographical fiction; Pereira, Manuel -- Fiction; African Americans -- Fiction; South Carolina -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/8/4680/4680.txt
769,4643,4684,Text,2003-11-01,The U. P. Trail,en,"Grey, Zane, 1872-1939",Western stories; Love stories; Wyoming -- Fiction; Kidnapping victims -- Fiction; Union Pacific Railroad Company -- Fiction; Railroads -- Design and construction -- Fiction; Surveyors -- Fiction,PS,"Western; Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/8/4684/4684-0.txt
770,4646,4687,Text,2003-11-01,Saturday's Child,en,"Norris, Kathleen Thompson, 1880-1966",Female friendship -- Fiction; Man-woman relationships -- Fiction; San Francisco (Calif.) -- Fiction; Bookkeepers -- Fiction; Women employees -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/8/4687/4687.txt
771,4657,4698,Text,2003-11-01,Whitefoot the Wood Mouse,en,"Burgess, Thornton W. (Thornton Waldo), 1874-1965",Survival -- Fiction; Mice -- Fiction; Forests and forestry -- Fiction; Forest animals -- Fiction,PZ; PS,Children's Literature,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/6/9/4698/4698.txt
772,4661,4702,Text,2003-12-01,The Flaming Forest,en,"Curwood, James Oliver, 1878-1927","Western stories; Wilderness areas -- Fiction; Royal Canadian Mounted Police -- Fiction; Northwest, Canadian -- Fiction; Mounted police -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/0/4702/4702.txt
773,4662,4703,Text,2003-12-01,Flower of the North: A Modern Romance,en,"Curwood, James Oliver, 1878-1927",Canada -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/0/4703/4703.txt
774,4663,4704,Text,2003-12-01,Nomads of the North: A Story of Romance and Adventure under the Open Stars,en,"Curwood, James Oliver, 1878-1927",Dogs -- Fiction; Friendship -- Fiction; Adventure stories; Bears -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/0/4704/4704.txt
775,4666,4707,Text,2003-12-01,The Valley of Silent Men: A Story of the Three River Country,en,"Curwood, James Oliver, 1878-1927",Western stories; Royal North West Mounted Police (Canada) -- Fiction; Mounted police -- Fiction; Athabasca (Alta.) -- Fiction; Athabasca River Valley (Alta.) -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/0/4707/4707.txt
776,4668,4709,Text,2003-12-01,Brewster's Millions,en,"McCutcheon, George Barr, 1866-1928",Humorous stories; Inheritance and succession -- Fiction; Bildungsromans; Young men -- Fiction; Millionaires -- Fiction,PS,Best Books Ever Listings,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/0/4709/4709.txt
777,4670,4711,Text,2003-12-01,"Tom Swift in the City of Gold; Or, Marvelous Adventures Underground",en,"Appleton, Victor","Adventure and adventurers -- Juvenile fiction; Swift, Tom (Fictitious character) -- Juvenile fiction; Extinct cities -- Juvenile fiction; Mexico -- Juvenile fiction",PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/1/4711/4711.txt
778,4671,4712,Text,2006-04-13,The Landloper: The Romance of a Man on Foot,en,"Day, Holman, 1865-1935",Political corruption -- Fiction; Water-supply -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/1/4712/4712.txt
779,4673,4714,Text,2006-04-13,Mr. Achilles,en,"Lee, Jennette, 1860-1951",Friendship -- Fiction; Children of the rich -- Fiction; Chicago (Ill.) -- Fiction; Greeks -- United States -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/1/4714/4714-0.txt
780,4678,4719,Text,2003-12-01,Wacousta : a tale of the Pontiac conspiracy — Volume 1,en,"Richardson, Major (John), 1796-1852","Pontiac's Conspiracy, 1763-1765 -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/1/4719/4719.txt
781,4679,4720,Text,2003-12-01,Wacousta : a tale of the Pontiac conspiracy — Volume 2,en,"Richardson, Major (John), 1796-1852","Pontiac's Conspiracy, 1763-1765 -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/2/4720/4720.txt
782,4680,4721,Text,2003-12-01,Darkness and Daylight: A Novel,en,"Holmes, Mary Jane, 1825-1907",Love stories; Guardian and ward -- Fiction; Marriage -- Fiction; Blind -- Fiction; Mental illness -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/2/4721/4721.txt
783,4692,4733,Text,2006-04-13,When Egypt Went Broke: A Novel,en,"Day, Holman, 1865-1935",Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/3/4733/4733.txt
784,4694,4735,Text,2003-12-01,The Shepherd of the Hills,en,"Wright, Harold Bell, 1872-1944",Clergy -- Fiction; Christian fiction; Allegories; Ozark Mountains -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/3/4735/4735-0.txt
785,4702,4743,Text,2003-12-01,The Country Beyond: A Romance of the Wilderness,en,"Curwood, James Oliver, 1878-1927",Western stories; Wilderness areas -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/4/4743/4743.txt
786,4703,4744,Text,2003-12-01,Ten Nights in a Bar Room,en,"Arthur, T. S. (Timothy Shay), 1809-1885",Christian fiction; Temperance -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/4/4744/4744.txt
787,4705,4746,Text,2003-12-01,Kennedy Square,en,"Smith, Francis Hopkinson, 1838-1915",Southern States -- Social life and customs -- 1775-1865 -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/4/4746/4746.txt
788,4706,4747,Text,2003-12-01,The River's End,en,"Curwood, James Oliver, 1878-1927",Royal Canadian Mounted Police -- Fiction,PS,"Canada; Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/4/4747/4747.txt
789,4707,4748,Text,2003-12-01,"Baree, Son of Kazan",en,"Curwood, James Oliver, 1878-1927",Dogs -- Fiction; Western stories; Wolves -- Fiction; Nature stories,PS,Animals-Domestic,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/4/4748/4748.txt
790,4719,4760,Text,2003-12-01,"Tillie, a Mennonite Maid; a Story of the Pennsylvania Dutch",en,"Martin, Helen Reimensnyder, 1868-1939",Mennonites -- Pennsylvania -- Fiction; Pennsylvania Dutch -- Fiction; Farmers -- Fiction; Pennsylvania Dutch Country (Pa.) -- Fiction; Pennsylvania -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/6/4760/4760.txt
791,4729,4770,Text,2003-12-01,Work: A Story of Experience,en,"Alcott, Louisa May, 1832-1888",Young women -- Fiction; Bildungsromans; Feminist fiction; Women -- Employment -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/7/4770/4770-0.txt
792,4743,4784,Text,2003-12-01,Brother and Sister,en,"Lawrence, Josephine, 1897?-1978",Children's stories; Family -- Juvenile fiction,PZ; PS,,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/8/4784/4784.txt
793,4746,4787,Text,2003-12-01,The Story of Julia Page,en,"Norris, Kathleen Thompson, 1880-1966; Gilbert, C. Allan [Illustrator]",Women -- Fiction; Marriage -- Fiction; Runaway husbands -- Fiction; Social settlements -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/8/4787/4787.txt
794,4748,4789,Text,2003-12-01,Black Caesar's Clan : A Florida Mystery Story,en,"Terhune, Albert Payson, 1872-1942",Adventure stories; Florida -- Fiction; Mystery fiction; Everglades (Fla.) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/8/4789/4789.txt
795,4749,4790,Text,2003-12-01,Half a Rogue,en,"MacGrath, Harold, 1871-1932",Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/9/4790/4790.txt
796,4753,4794,Text,2003-12-01,Dawn,en,"Adams, H. A., Mrs.",Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/9/4794/4794.txt
797,4754,4795,Text,2003-12-01,"The Circassian Slave, or, the Sultan's favorite : a story of Constantinople and the Caucasus",en,"Ballou, Maturin M. (Maturin Murray), 1820-1895",Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/9/4795/4795.txt
798,4755,4796,Text,2003-12-01,"Jack Tier; Or, The Florida Reef",en,"Cooper, James Fenimore, 1789-1851","Historical fiction; Sea stories; Florida -- Fiction; Mexican War, 1846-1848 -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/7/9/4796/4796-8.txt
799,4864,4905,Text,2006-06-06,Galusha the Magnificent,en,"Lincoln, Joseph Crosby, 1870-1944",Humorous stories; Archaeologists -- Fiction; Cape Cod (Mass.) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/0/4905/4905-0.txt
800,4870,4911,Text,2004-01-01,Wacousta : a tale of the Pontiac conspiracy — Volume 3,en,"Richardson, Major (John), 1796-1852","Pontiac's Conspiracy, 1763-1765 -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/1/4911/4911.txt
801,4871,4912,Text,2004-01-01,Wacousta : a tale of the Pontiac conspiracy (Complete),en,"Richardson, Major (John), 1796-1852","Pontiac's Conspiracy, 1763-1765 -- Fiction",PS,Canada,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/1/4912/4912.txt
802,4873,4914,Text,2004-01-01,The Motor Girls,en,"Penrose, Margaret",Adventure stories; Girls -- Societies and clubs -- Juvenile fiction; Automobiles -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/1/4914/4914.txt
803,4874,4915,Text,2004-01-01,The Heart of Rachael,en,"Norris, Kathleen Thompson, 1880-1966",Married women -- Fiction; Divorce -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/1/4915/4915.txt
804,4875,4916,Text,2004-01-01,Undertow,en,"Norris, Kathleen Thompson, 1880-1966","Marriage -- Fiction; Families -- Fiction; Finance, Personal -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/1/4916/4916.txt
805,4879,4920,Text,2004-01-01,The Blind Spot,en,"Flint, Homer Eon, 1888-1924; Hall, Austin, 1885?-1933",Science fiction,PS,Science Fiction,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/2/4920/4920.txt
806,4881,4922,Text,2006-04-22,Bar-20 Days,en,"Mulford, Clarence Edward, 1883-1956","Western stories; Cassidy, Hopalong (Fictitious character) -- Fiction",PS,Western,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/2/4922/4922.txt
807,4882,4923,Text,2004-01-01,King Midas: a Romance,en,"Sinclair, Upton, 1878-1968",Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/2/4923/4923.txt
808,4888,4929,Text,2004-01-01,The Fashionable Adventures of Joshua Craig: A Novel,en,"Phillips, David Graham, 1867-1911",Fiction; Adventure stories,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/2/4929/4929.txt
809,4889,4930,Text,2004-11-20,Paste Jewels,en,"Bangs, John Kendrick, 1862-1922","United States -- Social life and customs -- 19th century -- Fiction; Married people -- United States -- Fiction; Domestic fiction, American",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/3/4930/4930.txt
810,4900,4941,Text,2004-01-01,"The House Boat Boys; Or, Drifting Down to the Sunny South",en,"Rathborne, St. George, 1854-1938",Houseboats -- Juvenile fiction; Mississippi River -- Juvenile fiction; Boats and boating -- Juvenile fiction,PZ; PS,,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/4/4941/4941.txt
811,4903,4944,Text,2004-01-01,"Scenes and Characters, or, Eighteen Months at Beechcroft",en,"Yonge, Charlotte M. (Charlotte Mary), 1823-1901",England -- Social life and customs -- 19th century -- Fiction; Domestic fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/4/4944/4944-0.txt
812,4906,4947,Text,2004-01-01,Sisters,en,"Norris, Kathleen Thompson, 1880-1966",Sisters -- Fiction; Domestic fiction; California -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/4/4947/4947.txt
813,4907,4948,Text,2004-01-01,"Love, the Fiddler",en,"Osbourne, Lloyd, 1868-1947","Short stories, American; Manners and customs -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/4/4948/4948.txt
814,4913,4954,Text,2004-01-01,"Laicus; Or, the Experiences of a Layman in a Country Parish.",en,"Abbott, Lyman, 1835-1922",Christian fiction; New York (State) -- Fiction; Parishes -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/5/4954/4954.txt
815,4914,4955,Text,2004-01-01,Leah Mordecai: A Novel,en,"Abbott, Belle K. (Belle Kendrick), 1842-1893",Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/5/4955/4955.txt
816,4915,4956,Text,2004-01-01,The Duke's Prize; a Story of Art and Heart in Florence,en,"Ballou, Maturin M. (Maturin Murray), 1820-1895",Florence (Italy) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/5/4956/4956.txt
817,4916,4957,Text,2004-01-01,"The Heart's Secret; Or, the Fortunes of a Soldier: a Story of Love and the Low Latitudes.",en,"Ballou, Maturin M. (Maturin Murray), 1820-1895",Cuba -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/5/4957/4957.txt
818,4917,4958,Text,2004-01-01,"Justice in the By-Ways, a Tale of Life",en,"Adams, F. Colburn (Francis Colburn), 1850-1891",Slavery -- Fiction; Charleston (S.C.) -- History -- 1775-1865 -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/5/4958/4958.txt
819,4918,4959,Text,2004-01-01,The Life and Adventures of Maj. Roger Sherman Potter,en,"Adams, F. Colburn (Francis Colburn), 1850-1891",Political fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/5/4959/4959.txt
820,4920,4961,Text,2004-01-01,Our Mr. Wrenn: The Romantic Adventures of a Gentle Man,en,"Lewis, Sinclair, 1885-1951",Love stories; Courtship -- Fiction; Man-woman relationships -- Fiction; Middle-aged men -- United States -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/6/4961/4961-0.txt
821,4938,4979,Text,2004-01-01,Blacky the Crow,en,"Burgess, Thornton W. (Thornton Waldo), 1874-1965",Animals -- Juvenile fiction; Crows -- Juvenile fiction,PZ; PS,Children's Literature,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/7/4979/4979.txt
822,4939,4980,Text,2004-01-01,Old Granny Fox,en,"Burgess, Thornton W. (Thornton Waldo), 1874-1965",Animals -- Juvenile fiction; Foxes -- Juvenile fiction,PZ; PS,Children's Literature,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/8/4980/4980-0.txt
823,4941,4982,Text,2004-01-01,A Rock in the Baltic,en,"Barr, Robert, 1850-1912",Prisons -- Fiction; Escapes -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/8/4982/4982.txt
824,4943,4984,Text,2004-01-01,The Hidden Children,en,"Chambers, Robert W. (Robert William), 1865-1933","New York (State) -- History -- Colonial period, ca. 1600-1775 -- Fiction; Indians of North America -- New York (State) -- Fiction",PS,Western,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/8/4984/4984.txt
825,4946,4987,Text,2004-01-01,"The Outdoor Girls at Rainbow Lake; Or, The Stirring Cruise of the Motor Boat Gem",en,"Hope, Laura Lee",Teenage girls -- Juvenile fiction; Motorboats -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/8/4987/4987-0.txt
826,4947,4988,Text,2004-01-01,"The Outdoor Girls at Wild Rose Lodge; Or, The Hermit of Moonlight Falls",en,"Hope, Laura Lee",Girls -- Juvenile fiction; Girls -- Societies and clubs -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/8/4988/4988-0.txt
827,4952,4993,Text,2004-01-01,A Texas Ranger,en,"Raine, William MacLeod, 1871-1954",Western stories; Texas -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/9/4993/4993.txt
828,4953,4994,Text,2004-01-01,"Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth",en,"Rockwood, Roy",Science fiction,PZ; PS,Science Fiction,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/9/4994/4994.txt
829,4954,4995,Text,2004-01-01,"True to Himself; Or, Roger Strong's Struggle for Place",en,"Stratemeyer, Edward, 1862-1930",Family -- Juvenile fiction; Success -- Juvenile fiction; Children of prisoners -- Juvenile fiction; False imprisonment -- Juvenile fiction; Suppression of evidence -- Juvenile fiction,PZ; PS,,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/9/4995/4995.txt
830,4956,4997,Text,2004-01-01,"Two Boys and a Fortune; Or, The Tyler Will",en,"White, Matthew, 1857-1940",Brothers -- Juvenile fiction; Rescues -- Juvenile fiction; Wills -- Juvenile fiction,PZ; PS,,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/4/9/9/4997/4997-0.txt
831,4961,5002,Text,2004-02-01,"The Rover Boys in Business; Or, The Search for the Missing Bonds",en,"Stratemeyer, Edward, 1862-1930",Detective and mystery stories; College students -- Juvenile fiction; Brothers -- Juvenile fiction; New York (N.Y.) -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/0/5002/5002.txt
832,4962,5003,Text,2004-02-01,"The Rover Boys in New York; Or, Saving Their Father's Honor",en,"Stratemeyer, Edward, 1862-1930",Detective and mystery stories; Brothers -- Juvenile fiction; Fathers and sons -- Juvenile fiction; New York (N.Y.) -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/0/5003/5003.txt
